0.048000	0.000000	NaN
0.048050	0.000000	NaN
0.048100	0.000000	NaN
0.048150	0.000000	NaN
0.048200	0.000000	NaN
0.048250	0.000000	NaN
0.048300	0.000000	NaN
0.048350	0.000000	NaN
0.048400	0.000000	NaN
0.048450	0.000000	NaN
0.048500	0.000000	NaN
0.048550	0.000000	NaN
0.048600	0.000000	NaN
0.048650	0.000000	NaN
0.048700	0.000000	NaN
0.048750	0.000000	NaN
0.048800	0.000000	NaN
0.048850	0.000000	NaN
0.048900	0.000000	NaN
0.048950	0.000000	NaN
0.049000	0.000000	NaN
0.049050	0.000000	NaN
0.049100	0.000000	NaN
0.049150	0.000000	NaN
0.049200	0.000000	NaN
0.049250	0.000000	NaN
0.049300	0.000000	NaN
0.049350	0.000000	NaN
0.049400	0.000000	NaN
0.049450	0.000000	NaN
0.049500	0.000000	NaN
0.049550	0.000000	NaN
0.049600	0.000000	NaN
0.049650	2.000000	NaN
0.049700	2.000000	NaN
0.049750	0.000000	NaN
0.049800	1.000000	NaN
0.049850	1.000000	NaN
0.049900	0.000000	NaN
0.049950	0.000000	NaN
0.050000	0.000000	NaN
0.050050	1.000000	NaN
0.050100	0.000000	NaN
0.050150	0.000000	NaN
0.050200	0.000000	NaN
0.050250	1.000000	NaN
0.050300	0.000000	NaN
0.050350	0.000000	NaN
0.050400	0.000000	NaN
0.050450	0.000000	NaN
0.050500	1.000000	NaN
0.050550	0.000000	NaN
0.050600	0.000000	NaN
0.050650	1.000000	NaN
0.050700	0.000000	NaN
0.050750	0.000000	NaN
0.050800	0.000000	NaN
0.050850	0.000000	NaN
0.050900	0.000000	NaN
0.050950	0.000000	NaN
0.051000	0.000000	NaN
0.051050	0.000000	NaN
0.051100	0.000000	NaN
0.051150	0.000000	NaN
0.051200	0.000000	NaN
0.051250	0.000000	NaN
0.051300	0.000000	NaN
0.051350	0.000000	NaN
0.051400	1.000000	NaN
0.051450	0.000000	NaN
0.051500	0.000000	NaN
0.051550	0.000000	NaN
0.051600	0.000000	NaN
0.051650	0.000000	NaN
0.051700	0.000000	NaN
0.051750	0.000000	NaN
0.051800	0.000000	NaN
0.051850	0.000000	NaN
0.051900	0.000000	NaN
0.051950	0.000000	NaN
0.052000	0.000000	NaN
0.052050	0.000000	NaN
0.052100	0.000000	NaN
0.052150	0.000000	NaN
0.052200	0.000000	NaN
0.052250	0.000000	NaN
0.052300	0.000000	NaN
0.052350	0.000000	NaN
0.052400	0.000000	NaN
0.052450	0.000000	NaN
0.052500	0.000000	NaN
0.052550	0.000000	NaN
0.052600	0.000000	NaN
0.052650	0.000000	NaN
0.052700	0.000000	NaN
0.052750	0.000000	NaN
0.052800	0.000000	NaN
0.052850	0.000000	NaN
0.052900	0.000000	NaN
0.052950	2.000000	NaN
