0.044000	0.000000	NaN
0.044050	0.000000	NaN
0.044100	0.000000	NaN
0.044150	0.000000	NaN
0.044200	0.000000	NaN
0.044250	0.000000	NaN
0.044300	0.000000	NaN
0.044350	0.000000	NaN
0.044400	0.000000	NaN
0.044450	0.000000	NaN
0.044500	0.000000	NaN
0.044550	1.000000	NaN
0.044600	1.000000	NaN
0.044650	1.000000	NaN
0.044700	0.000000	NaN
0.044750	1.000000	NaN
0.044800	0.000000	NaN
0.044850	0.000000	NaN
0.044900	0.000000	NaN
0.044950	0.000000	NaN
0.045000	0.000000	NaN
0.045050	0.000000	NaN
0.045100	0.000000	NaN
0.045150	0.000000	NaN
0.045200	0.000000	NaN
0.045250	0.000000	NaN
0.045300	0.000000	NaN
0.045350	0.000000	NaN
0.045400	0.000000	NaN
0.045450	0.000000	NaN
0.045500	0.000000	NaN
0.045550	0.000000	NaN
0.045600	0.000000	NaN
0.045650	0.000000	NaN
0.045700	0.000000	NaN
0.045750	0.000000	NaN
0.045800	0.000000	NaN
0.045850	0.000000	NaN
0.045900	0.000000	NaN
0.045950	0.000000	NaN
0.046000	0.000000	NaN
0.046050	0.000000	NaN
0.046100	0.000000	NaN
0.046150	0.000000	NaN
0.046200	0.000000	NaN
0.046250	0.000000	NaN
0.046300	0.000000	NaN
0.046350	0.000000	NaN
0.046400	0.000000	NaN
0.046450	0.000000	NaN
0.046500	0.000000	NaN
0.046550	0.000000	NaN
0.046600	0.000000	NaN
0.046650	0.000000	NaN
0.046700	0.000000	NaN
0.046750	0.000000	NaN
0.046800	0.000000	NaN
0.046850	0.000000	NaN
0.046900	0.000000	NaN
0.046950	1.000000	NaN
0.047000	1.000000	NaN
0.047050	0.000000	NaN
0.047100	0.000000	NaN
0.047150	0.000000	NaN
0.047200	0.000000	NaN
0.047250	0.000000	NaN
0.047300	0.000000	NaN
0.047350	0.000000	NaN
0.047400	0.000000	NaN
0.047450	0.000000	NaN
0.047500	0.000000	NaN
0.047550	0.000000	NaN
0.047600	0.000000	NaN
0.047650	0.000000	NaN
0.047700	0.000000	NaN
0.047750	0.000000	NaN
0.047800	0.000000	NaN
0.047850	0.000000	NaN
0.047900	0.000000	NaN
0.047950	1.000000	NaN
0.048000	0.000000	NaN
0.048050	0.000000	NaN
0.048100	0.000000	NaN
0.048150	0.000000	NaN
0.048200	0.000000	NaN
0.048250	0.000000	NaN
0.048300	0.000000	NaN
0.048350	0.000000	NaN
0.048400	0.000000	NaN
0.048450	0.000000	NaN
0.048500	0.000000	NaN
0.048550	0.000000	NaN
0.048600	0.000000	NaN
0.048650	0.000000	NaN
0.048700	0.000000	NaN
0.048750	0.000000	NaN
0.048800	0.000000	NaN
0.048850	0.000000	NaN
0.048900	0.000000	NaN
0.048950	0.000000	NaN
0.049000	0.000000	NaN
0.049050	0.000000	NaN
0.049100	0.000000	NaN
0.049150	0.000000	NaN
0.049200	0.000000	NaN
0.049250	0.000000	NaN
0.049300	0.000000	NaN
0.049350	0.000000	NaN
0.049400	1.000000	NaN
0.049450	1.000000	NaN
0.049500	1.000000	NaN
0.049550	0.000000	NaN
0.049600	0.000000	NaN
0.049650	0.000000	NaN
0.049700	0.000000	NaN
0.049750	0.000000	NaN
0.049800	0.000000	NaN
0.049850	0.000000	NaN
0.049900	0.000000	NaN
0.049950	0.000000	NaN
0.050000	0.000000	NaN
0.050050	0.000000	NaN
0.050100	0.000000	NaN
0.050150	0.000000	NaN
0.050200	0.000000	NaN
0.050250	0.000000	NaN
0.050300	0.000000	NaN
0.050350	0.000000	NaN
0.050400	0.000000	NaN
0.050450	0.000000	NaN
0.050500	0.000000	NaN
0.050550	0.000000	NaN
0.050600	1.000000	NaN
0.050650	1.000000	NaN
0.050700	1.000000	NaN
0.050750	1.000000	NaN
0.050800	1.000000	NaN
0.050850	0.000000	NaN
0.050900	1.000000	NaN
0.050950	0.000000	NaN
0.051000	0.000000	NaN
0.051050	1.000000	NaN
0.051100	1.000000	NaN
0.051150	0.000000	NaN
0.051200	0.000000	NaN
0.051250	0.000000	NaN
0.051300	0.000000	NaN
0.051350	0.000000	NaN
0.051400	0.000000	NaN
0.051450	0.000000	NaN
0.051500	0.000000	NaN
0.051550	0.000000	NaN
0.051600	0.000000	NaN
0.051650	0.000000	NaN
0.051700	0.000000	NaN
0.051750	1.000000	NaN
0.051800	0.000000	NaN
0.051850	0.000000	NaN
0.051900	0.000000	NaN
0.051950	0.000000	NaN
0.052000	0.000000	NaN
0.052050	1.000000	NaN
0.052100	0.000000	NaN
0.052150	0.000000	NaN
0.052200	0.000000	NaN
0.052250	1.000000	NaN
0.052300	0.000000	NaN
0.052350	0.000000	NaN
0.052400	0.000000	NaN
0.052450	0.000000	NaN
0.052500	0.000000	NaN
0.052550	0.000000	NaN
0.052600	1.000000	NaN
0.052650	0.000000	NaN
0.052700	0.000000	NaN
0.052750	0.000000	NaN
0.052800	0.000000	NaN
0.052850	0.000000	NaN
0.052900	0.000000	NaN
0.052950	0.000000	NaN
0.053000	0.000000	NaN
0.053050	0.000000	NaN
0.053100	0.000000	NaN
0.053150	0.000000	NaN
0.053200	0.000000	NaN
0.053250	0.000000	NaN
0.053300	0.000000	NaN
0.053350	0.000000	NaN
0.053400	0.000000	NaN
0.053450	0.000000	NaN
0.053500	0.000000	NaN
0.053550	0.000000	NaN
0.053600	0.000000	NaN
0.053650	0.000000	NaN
0.053700	0.000000	NaN
0.053750	0.000000	NaN
0.053800	0.000000	NaN
0.053850	0.000000	NaN
0.053900	0.000000	NaN
0.053950	0.000000	NaN
0.054000	0.000000	NaN
0.054050	0.000000	NaN
0.054100	1.000000	NaN
0.054150	1.000000	NaN
0.054200	1.000000	NaN
